year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2013,1,28,626,-4,847,-12,DL,N302NB,2006,LGA,MSY,172,1183,6,26
2013,1,28,627,-3,815,-16,US,N564UW,1507,EWR,CLT,83,529,6,27
2013,1,28,628,-2,807,-3,AA,N3CYAA,303,LGA,ORD,126,733,6,28
2013,1,28,628,-7,921,-19,AA,N3BGAA,711,LGA,DFW,210,1389,6,28
2013,1,28,628,-2,909,-25,UA,N76504,1627,EWR,PBI,143,1023,6,28
2013,1,28,629,-1,901,-3,DL,N635DL,2057,LGA,ATL,126,762,6,29
2013,1,28,631,-5,917,-28,UA,N78501,1701,EWR,FLL,148,1065,6,31
2013,1,28,632,-3,1000,-2,UA,N818UA,421,EWR,SFO,362,2565,6,32
2013,1,28,633,-2,1013,-6,UA,N456UA,849,EWR,PHX,320,2133,6,33
2013,1,28,634,-5,936,-21,UA,N809UA,910,EWR,AUS,224,1504,6,34
2013,1,28,637,12,931,-3,UA,N24633,1410,LGA,IAH,212,1416,6,37
2013,1,28,639,-6,843,-3,US,N563UW,926,EWR,CLT,90,529,6,39
2013,1,28,641,-6,926,-28,UA,N828UA,719,EWR,DFW,209,1372,6,41
2013,1,28,648,48,1019,54,UA,N508UA,303,JFK,SFO,361,2586,6,48
2013,1,28,649,-6,1045,15,DL,N399DA,1415,JFK,SLC,308,1990,6,49
2013,1,28,651,-9,744,-23,US,N946UW,2116,LGA,BOS,38,184,6,51
2013,1,28,653,-7,939,-13,DL,N364NB,2285,LGA,MCO,135,950,6,53
2013,1,28,653,-7,1033,-1,DL,N705TW,763,JFK,LAX,348,2475,6,53
2013,1,28,653,-7,958,-21,DL,N912DE,2003,LGA,MIA,155,1096,6,53
2013,1,28,654,-6,942,-32,DL,N312US,1879,LGA,FLL,149,1076,6,54
2013,1,28,655,-4,945,7,DL,N633DL,1547,LGA,ATL,126,762,6,55
2013,1,28,655,-5,754,-21,UA,N24729,1142,EWR,BOS,42,200,6,55
2013,1,28,655,-5,800,-7,US,N767UW,2163,LGA,DCA,46,214,6,55
2013,1,28,656,-4,1017,2,AA,N3BHAA,2279,LGA,MIA,156,1096,6,56
2013,1,28,657,-3,1030,-15,DL,N711ZX,1865,JFK,SFO,358,2586,6,57
2013,1,28,657,-3,835,-15,AA,N4XKAA,305,LGA,ORD,127,733,6,57
2013,1,28,658,-1,959,0,AA,N5FAAA,1815,JFK,MCO,133,944,6,58
2013,1,28,658,-7,924,-36,UA,N426UA,235,EWR,MCO,129,937,6,58
2013,1,28,659,-1,834,-2,UA,N37263,1162,EWR,ORD,129,719,6,59
2013,1,28,700,26,1002,27,UA,N509UA,772,EWR,MIA,160,1085,7,0
2013,1,28,701,-4,1027,-7,UA,N54711,1655,EWR,SNA,366,2434,7,1
2013,1,28,702,2,846,7,UA,N845UA,550,LGA,ORD,132,733,7,2
2013,1,28,709,-6,1016,-19,AA,N3HDAA,825,JFK,FLL,156,1069,7,9
2013,1,28,710,-5,1021,-24,AA,N5DMAA,443,JFK,MIA,157,1089,7,10
2013,1,28,710,-5,1046,6,UA,N532UA,799,JFK,SFO,361,2586,7,10
2013,1,28,713,-12,1037,2,AS,N508AS,11,EWR,SEA,336,2402,7,13
2013,1,28,715,-5,1047,24,UA,N34282,1724,EWR,PBI,141,1023,7,15
2013,1,28,717,2,1030,3,UA,N76528,1299,EWR,RSW,169,1068,7,17
2013,1,28,718,24,934,21,UA,N72405,1472,EWR,DEN,237,1605,7,18
2013,1,28,719,14,1044,26,UA,N579UA,298,EWR,LAX,344,2454,7,19
2013,1,28,720,15,1009,21,UA,N76254,1485,EWR,LAS,322,2227,7,20
2013,1,28,724,-6,1001,-44,UA,N87531,10,LGA,IAH,200,1416,7,24
2013,1,28,725,-5,1045,-15,AA,N328AA,33,JFK,LAX,353,2475,7,25
2013,1,28,727,-3,951,-13,DL,N365NB,807,EWR,ATL,120,746,7,27
2013,1,28,729,-1,1040,0,AA,N4YBAA,2083,EWR,DFW,199,1372,7,29
2013,1,28,730,0,1034,-6,AA,N512AA,715,LGA,DFW,213,1389,7,30
2013,1,28,733,-7,1035,-30,DL,N721TW,1889,JFK,SEA,333,2422,7,33
2013,1,28,740,-5,1118,-7,AA,N394AA,59,JFK,SFO,379,2586,7,40
2013,1,28,740,-5,1204,-30,UA,N75854,1481,EWR,SJU,185,1608,7,40
2013,1,28,743,-2,922,-8,AA,N4WJAA,309,LGA,ORD,130,733,7,43
2013,1,28,746,26,1002,34,DL,N928DL,831,LGA,DTW,100,502,7,46
2013,1,28,746,61,1000,40,UA,N467UA,338,LGA,DEN,236,1620,7,46
2013,1,28,747,-6,948,-19,DL,N370NW,2119,LGA,MSP,164,1020,7,47
2013,1,28,748,8,1033,-12,UA,N33262,1179,EWR,TPA,146,997,7,48
2013,1,28,749,-6,1045,-25,AA,N3BPAA,2267,LGA,MIA,154,1096,7,49
2013,1,28,753,-7,853,-15,US,N944UW,2118,LGA,BOS,41,184,7,53
2013,1,28,754,-5,1045,-30,UA,N39728,1539,EWR,DFW,205,1372,7,54
2013,1,28,755,-5,1112,-13,UA,N502UA,397,JFK,SFO,352,2586,7,55
2013,1,28,757,-2,1025,-14,DL,N660DL,2047,LGA,ATL,121,762,7,57
2013,1,28,757,-2,954,-17,US,N176UW,1733,LGA,CLT,87,544,7,57
2013,1,28,758,-2,1055,-27,DL,N971DL,1271,JFK,FLL,151,1069,7,58
2013,1,28,758,-2,1053,-31,DL,N332NW,2143,JFK,MIA,149,1089,7,58
2013,1,28,804,-6,1048,-28,DL,N993DL,1959,JFK,MCO,139,944,8,4
2013,1,28,804,-6,1257,-18,AA,N5FHAA,655,JFK,STT,201,1623,8,4
2013,1,28,805,-5,910,-15,AA,N3DMAA,1838,JFK,BOS,40,187,8,5
2013,1,28,808,-2,1041,-1,DL,N327NB,269,JFK,ATL,120,760,8,8
2013,1,28,808,-9,1055,-32,DL,N353NW,1109,LGA,TPA,147,1010,8,8
2013,1,28,808,-7,1012,-3,US,N602AW,675,EWR,CLT,84,529,8,8
2013,1,28,808,23,924,2,UA,N826UA,560,EWR,ORD,120,719,8,8
2013,1,28,811,-4,1117,-1,DL,N378DA,1429,JFK,LAS,334,2248,8,11
2013,1,28,812,-3,1105,-26,DL,N301DQ,1167,JFK,TPA,147,1005,8,12
2013,1,28,813,-4,1038,-20,DL,N376NW,914,LGA,DEN,244,1620,8,13
2013,1,28,819,-6,1006,-20,US,N663AW,487,JFK,CLT,83,541,8,19
2013,1,28,826,-1,1115,-25,DL,N328NW,2395,LGA,PBI,148,1035,8,26
2013,1,28,827,-3,1119,-27,UA,N24202,1601,EWR,FLL,157,1065,8,27
2013,1,28,828,29,1126,61,UA,N585UA,429,LGA,DEN,255,1620,8,28
2013,1,28,829,-1,1007,-8,AA,N576AA,313,LGA,ORD,122,733,8,29
2013,1,28,833,-2,1159,-16,UA,N26215,1480,EWR,SFO,363,2565,8,33
2013,1,28,837,-8,1309,-41,AA,N5EXAA,1357,JFK,SJU,193,1598,8,37
2013,1,28,837,3,1109,-28,UA,N37409,1117,EWR,MCO,134,937,8,37
2013,1,28,844,4,944,-15,UA,N36247,1289,EWR,BOS,41,200,8,44
2013,1,28,846,16,1336,1,DL,N674DL,301,JFK,SJU,186,1598,8,46
2013,1,28,846,-14,1103,-32,DL,N308DE,485,EWR,ATL,117,746,8,46
2013,1,28,846,1,1036,-21,US,N738US,1429,LGA,CLT,90,544,8,46
2013,1,28,848,13,1133,-17,AA,N3DBAA,717,LGA,DFW,204,1389,8,48
2013,1,28,851,-9,1143,-33,UA,N17719,1405,LGA,IAH,206,1416,8,51
2013,1,28,851,11,1156,13,UA,N37293,1626,EWR,SAN,351,2425,8,51
2013,1,28,852,-5,1123,-41,UA,N24715,1430,EWR,IAH,196,1400,8,52
2013,1,28,852,-8,1008,-14,US,N745VJ,2167,LGA,DCA,53,214,8,52
2013,1,28,853,-7,1153,-27,AA,N332AA,1,JFK,LAX,343,2475,8,53
2013,1,28,853,-7,948,-32,US,N954UW,2120,LGA,BOS,38,184,8,53
2013,1,28,854,-6,1209,-18,DL,N713TW,120,JFK,LAX,352,2475,8,54
2013,1,28,854,-5,1130,-15,DL,N687DL,1747,LGA,ATL,126,762,8,54
2013,1,28,854,-3,1203,-6,UA,N415UA,714,EWR,MIA,159,1085,8,54
2013,1,28,855,-5,1045,-3,UA,N806UA,225,EWR,ORD,124,719,8,55
2013,1,28,856,-3,1136,-23,UA,N453UA,430,EWR,TPA,143,997,8,56
2013,1,28,857,-3,1102,-14,DL,N323US,181,LGA,DTW,96,502,8,57
2013,1,28,857,-3,1139,6,UA,N17104,1643,EWR,DEN,241,1605,8,57
2013,1,28,858,-2,1149,-16,DL,N324US,1885,LGA,MCO,141,950,8,58
2013,1,28,858,28,1211,17,UA,N67134,112,JFK,LAX,344,2475,8,58
2013,1,28,859,-7,1158,-18,UA,N493UA,634,EWR,PBI,152,1023,8,59
2013,1,28,900,-8,1332,-37,UA,N13718,1519,EWR,STT,196,1634,9,0
2013,1,28,901,1,1201,-19,AA,N5ETAA,647,JFK,MIA,150,1089,9,1
2013,1,28,903,0,1143,-3,UA,N588UA,565,EWR,LAS,298,2227,9,3
2013,1,28,906,6,1033,-6,UA,N485UA,544,LGA,ORD,122,733,9,6
2013,1,28,907,3,1100,7,UA,N39297,1602,EWR,CLE,74,404,9,7
2013,1,28,910,78,1208,70,UA,N552UA,451,EWR,IAH,193,1400,9,10
2013,1,28,916,-4,1213,-32,AA,N528AA,721,LGA,DFW,214,1389,9,16
2013,1,28,919,-1,1259,26,UA,N78866,1275,EWR,LAX,350,2454,9,19
2013,1,28,921,1,1227,-13,AA,N4XJAA,1589,EWR,DFW,197,1372,9,21
2013,1,28,947,7,1236,-14,AA,N3DSAA,1871,LGA,MIA,146,1096,9,47
2013,1,28,949,-11,1106,-2,US,N958UW,2122,LGA,BOS,36,184,9,49
2013,1,28,951,6,1122,-8,AA,N4XCAA,319,LGA,ORD,125,733,9,51
2013,1,28,951,-4,1316,30,UA,N13716,1597,EWR,EGE,289,1726,9,51
2013,1,28,952,-8,1210,49,US,N748UW,2169,LGA,DCA,78,214,9,52
2013,1,28,953,-7,1340,-1,DL,N704X,1765,JFK,SFO,388,2586,9,53
2013,1,28,953,-7,1210,1,US,N765US,1277,LGA,CLT,85,544,9,53
2013,1,28,956,-4,1243,-11,UA,N14214,1623,EWR,MCO,134,937,9,56
2013,1,28,958,-1,1347,14,US,N652AW,450,JFK,PHX,312,2153,9,58
2013,1,28,958,-2,1259,-11,UA,N483UA,454,EWR,FLL,147,1065,9,58
2013,1,28,959,-1,1240,1,DL,N696DL,1847,LGA,ATL,122,762,9,59
2013,1,28,1000,-5,1312,9,DL,N3771K,1529,JFK,LAS,331,2248,10,0
2013,1,28,1005,5,1325,4,UA,N454UA,499,EWR,SEA,339,2402,10,5
2013,1,28,1006,-9,1204,-12,US,N741UW,1427,JFK,CLT,83,541,10,6
2013,1,28,1012,-3,1400,20,US,N649AW,75,EWR,PHX,313,2133,10,12
2013,1,28,1017,-3,1329,-1,AA,N3DNAA,731,LGA,DFW,206,1389,10,17
2013,1,28,1017,19,1154,17,UA,N833UA,258,LGA,ORD,126,733,10,17
2013,1,28,1020,-10,1252,-2,DL,N3767,2343,EWR,ATL,116,746,10,20
2013,1,28,1025,-5,1341,1,AA,N336AA,19,JFK,LAX,343,2475,10,25
2013,1,28,1026,11,1242,34,US,N167US,1103,EWR,CLT,80,529,10,26
2013,1,28,1028,7,1349,7,DL,N919DL,1903,LGA,SRQ,159,1047,10,28
2013,1,28,1035,20,1332,-2,UA,N12238,1257,LGA,IAH,203,1416,10,35
2013,1,28,1036,20,1254,24,DL,N968DL,2319,LGA,MSP,159,1020,10,36
2013,1,28,1041,-2,1322,-18,UA,N506UA,406,EWR,IAH,190,1400,10,41
2013,1,28,1047,-5,1346,-28,UA,N409UA,471,EWR,RSW,161,1068,10,47
2013,1,28,1050,0,1340,0,UA,N76519,1284,EWR,LAS,325,2227,10,50
2013,1,28,1051,-9,1151,-18,US,N946UW,2124,LGA,BOS,34,184,10,51
2013,1,28,1051,-5,1158,-9,UA,N410UA,570,EWR,BOS,39,200,10,51
2013,1,28,1053,-7,1334,-4,DL,N702TW,1647,LGA,ATL,120,762,10,53
2013,1,28,1054,-6,1419,-1,DL,N3765,1275,JFK,SLC,294,1990,10,54
2013,1,28,1057,-3,1421,-11,UA,N76516,1120,EWR,SFO,365,2565,10,57
2013,1,28,1057,-3,1306,52,US,N767UW,2171,LGA,DCA,73,214,10,57
2013,1,28,1101,1,1454,29,UA,N557UA,642,JFK,SFO,361,2586,11,1
2013,1,28,1106,36,1440,45,AA,N342AA,179,JFK,SFO,363,2586,11,6
2013,1,28,1107,7,1425,1,DL,N979DL,2044,LGA,MIA,152,1096,11,7
2013,1,28,1115,-1,1356,-18,UA,N23708,1143,EWR,PBI,139,1023,11,15
2013,1,28,1119,-6,1603,-17,DL,N3769L,315,JFK,SJU,186,1598,11,19
2013,1,28,1124,-6,1321,-13,US,N184US,1625,LGA,CLT,85,544,11,24
2013,1,28,1125,-5,1422,-8,DL,N981DL,695,JFK,MCO,138,944,11,25
2013,1,28,1125,0,1301,-4,AA,N3ARAA,327,LGA,ORD,122,733,11,25
2013,1,28,1125,10,1416,-9,AA,N3CCAA,2099,LGA,MIA,149,1096,11,25
2013,1,28,1126,-4,1433,-12,UA,N525UA,703,JFK,LAX,350,2475,11,26
2013,1,28,1129,15,1325,10,DL,N378NW,1031,LGA,DTW,85,502,11,29
2013,1,28,1130,0,1413,-9,UA,N34137,1736,EWR,MCO,137,937,11,30
2013,1,28,1131,36,1410,5,AA,N3HGAA,739,LGA,DFW,203,1389,11,31
2013,1,28,1132,-8,1441,-4,AA,N3EJAA,1623,EWR,MIA,145,1085,11,32
2013,1,28,1133,19,1403,18,UA,N87507,1403,LGA,DEN,253,1620,11,33
2013,1,28,1133,3,1416,20,UA,N73291,1625,EWR,DEN,250,1605,11,33
2013,1,28,1135,-10,1431,-22,DL,N370NB,1174,LGA,PBI,142,1035,11,35
2013,1,28,1139,-1,1452,2,DL,N323NB,930,LGA,FLL,158,1076,11,39
2013,1,28,1141,-3,1435,-10,UA,N78285,1707,EWR,TPA,146,997,11,41
2013,1,28,1152,-8,1533,4,DL,N723TW,863,JFK,LAX,349,2475,11,52
2013,1,28,1152,-8,1442,-17,UA,N27733,1461,EWR,IAH,196,1400,11,52
2013,1,28,1153,-7,1310,5,US,N944UW,2126,LGA,BOS,41,184,11,53
2013,1,28,1154,-11,1448,-32,AA,N540AA,743,LGA,DFW,206,1389,11,54
2013,1,28,1156,-4,1428,-10,DL,N6715C,1947,LGA,ATL,120,762,11,56
2013,1,28,1156,-4,1322,13,US,N756US,2173,LGA,DCA,48,214,11,56
2013,1,28,1157,-3,1457,-13,AA,N324AA,3,JFK,LAX,342,2475,11,57
2013,1,28,1200,210,1351,206,AA,N547AA,1855,LGA,STL,142,888,12,0
2013,1,28,1213,-8,1608,13,UA,N802UA,345,EWR,SFO,361,2565,12,13
2013,1,28,1223,6,1637,41,UA,N38268,1227,EWR,PHX,322,2133,12,23
2013,1,28,1226,41,1509,15,DL,N904DE,1875,LGA,TPA,145,1010,12,26
2013,1,28,1228,-7,1601,-5,DL,N390DA,2174,JFK,SLC,295,1990,12,28
2013,1,28,1236,-9,1359,9,AA,N3DMAA,1850,JFK,BOS,40,187,12,36
2013,1,28,1237,-3,1442,-3,DL,N319NB,1131,LGA,DTW,90,502,12,37
2013,1,28,1240,-10,1537,-13,DL,N349NW,1685,LGA,MCO,133,950,12,40
2013,1,28,1241,-4,1601,1,AA,N3EBAA,2253,LGA,MIA,160,1096,12,41
2013,1,28,1251,-8,1503,7,US,N181UW,1459,LGA,CLT,89,544,12,51
2013,1,28,1252,-8,1409,3,US,N954UW,2128,LGA,BOS,47,184,12,52
2013,1,28,1255,-5,1434,27,US,N745VJ,2175,LGA,DCA,49,214,12,55
2013,1,28,1257,-3,1538,1,DL,N612DL,781,LGA,ATL,119,762,12,57
2013,1,28,1257,12,1551,1,AA,N3FFAA,745,LGA,DFW,216,1389,12,57
2013,1,28,1257,22,1601,26,UA,N33284,1186,EWR,MIA,157,1085,12,57
2013,1,28,1258,-2,1443,3,AA,N4YMAA,329,LGA,ORD,124,733,12,58
2013,1,28,1303,10,1550,-5,UA,N73275,1641,EWR,MCO,136,937,13,3
2013,1,28,1303,63,1530,90,US,N114UW,1443,JFK,CLT,87,541,13,3
2013,1,28,1304,4,1448,11,UA,N33103,1249,EWR,ORD,119,719,13,4
2013,1,28,1304,13,1540,-22,UA,N455UA,428,LGA,IAH,203,1416,13,4
2013,1,28,1307,8,1417,9,UA,N840UA,561,EWR,BOS,44,200,13,7
2013,1,28,1308,13,1605,0,UA,N23707,1612,EWR,DFW,198,1372,13,8
2013,1,28,1309,-6,1513,9,US,N163US,1723,EWR,CLT,86,529,13,9
2013,1,28,1312,32,1614,19,AA,N618AA,2041,JFK,MIA,156,1089,13,12
2013,1,28,1320,-10,1547,-18,DL,N3748Y,2043,JFK,ATL,117,760,13,20
2013,1,28,1322,2,1649,16,UA,N17139,1110,EWR,LAX,352,2454,13,22
2013,1,28,1341,-4,1700,-5,AA,N329AA,117,JFK,LAX,343,2475,13,41
2013,1,28,1344,-6,1556,-32,DL,N364NB,1705,LGA,MSY,171,1183,13,44
2013,1,28,1345,-5,1634,-34,UA,N35204,1164,EWR,FLL,152,1065,13,45
2013,1,28,1347,17,1629,-11,AA,N3FYAA,753,LGA,DFW,204,1389,13,47
2013,1,28,1348,-7,1653,-15,DL,N310NW,2079,LGA,FLL,151,1076,13,48
2013,1,28,1351,-9,1445,-18,US,N958UW,2130,LGA,BOS,36,184,13,51
2013,1,28,1352,7,1706,1,AA,N3EMAA,1073,LGA,MIA,155,1096,13,52
2013,1,28,1355,-5,1626,-10,DL,N633DL,2247,LGA,ATL,115,762,13,55
2013,1,28,1404,5,1520,-14,UA,N76504,1734,EWR,ORD,123,719,14,4
2013,1,28,1415,-5,1702,-11,UA,N14115,1618,EWR,TPA,142,997,14,15
2013,1,28,1417,32,1649,2,UA,N495UA,385,EWR,IAH,193,1400,14,17
2013,1,28,1418,18,1541,32,US,N748UW,2177,LGA,DCA,48,214,14,18
2013,1,28,1424,-6,1809,-6,DL,N710TW,2126,JFK,SFO,364,2586,14,24
2013,1,28,1426,-3,1747,-7,UA,N517UA,257,JFK,SFO,359,2586,14,26
2013,1,28,1431,41,1806,51,US,N663AW,186,EWR,PHX,313,2133,14,31
2013,1,28,1432,-3,1642,-19,DL,N339NB,1344,LGA,MCI,174,1107,14,32
2013,1,28,1434,-5,1722,-29,UA,N78501,1175,EWR,RSW,155,1068,14,34
2013,1,28,1434,-6,1731,-15,UA,N76508,1579,EWR,MIA,153,1085,14,34
2013,1,28,1435,0,1718,-24,DL,N302NB,1902,LGA,PBI,148,1035,14,35
2013,1,28,1439,-1,1540,-9,UA,N821UA,717,EWR,BOS,43,200,14,39
2013,1,28,1440,0,1614,0,UA,N35271,1493,EWR,CLE,69,404,14,40
2013,1,28,1441,-5,1717,-40,UA,N477UA,337,LGA,IAH,200,1416,14,41
2013,1,28,1442,12,1723,-12,AA,N597AA,883,EWR,DFW,203,1372,14,42
2013,1,28,1444,-1,1623,-24,US,N162UW,1445,LGA,CLT,84,544,14,44
2013,1,28,1446,-4,1735,-20,AA,N5FAAA,1813,JFK,MCO,134,944,14,46
2013,1,28,1448,-7,1730,-35,UA,N472UA,473,EWR,FLL,150,1065,14,48
2013,1,28,1449,-3,1646,-9,DL,N912DE,1231,LGA,DTW,92,502,14,49
2013,1,28,1449,-6,1753,-32,AA,N5FTAA,1769,JFK,MIA,150,1089,14,49
2013,1,28,1450,-10,1814,-11,AA,N3BHAA,1925,LGA,MIA,150,1096,14,50
2013,1,28,1451,-4,1643,-2,AA,N576AA,337,LGA,ORD,125,733,14,51
2013,1,28,1452,-8,1713,-29,DL,N660DL,2347,LGA,ATL,112,762,14,52
2013,1,28,1452,-8,1554,-14,US,N946UW,2132,LGA,BOS,44,184,14,52
2013,1,28,1455,-10,1754,-26,AA,N3AHAA,759,LGA,DFW,211,1389,14,55
2013,1,28,1455,-5,1625,-14,UA,N417UA,685,LGA,ORD,126,733,14,55
2013,1,28,1459,78,2113,98,UA,N76064,15,EWR,HNL,641,4963,14,59
2013,1,28,1502,-4,1640,-1,UA,N33262,1702,EWR,ORD,116,719,15,2
2013,1,28,1504,-1,1748,14,UA,N574UA,745,LGA,DEN,253,1620,15,4
2013,1,28,1513,7,1821,2,UA,N57111,1600,EWR,LAX,348,2454,15,13
2013,1,28,1518,3,1749,-16,UA,N68159,1421,EWR,IAH,194,1400,15,18
2013,1,28,1521,1,1820,-22,DL,N320US,2115,LGA,MIA,150,1096,15,21
2013,1,28,1523,23,1701,8,US,N430US,720,EWR,CLT,81,529,15,23
2013,1,28,1525,40,1759,54,UA,N509UA,407,EWR,DEN,246,1605,15,25
2013,1,28,1527,30,1842,19,UA,N34282,1698,EWR,SFO,359,2565,15,27
2013,1,28,1528,-2,1903,-7,AA,N398AA,85,JFK,SFO,364,2586,15,28
2013,1,28,1531,2,1813,-24,UA,N76528,1624,EWR,FLL,145,1065,15,31
2013,1,28,1532,227,1749,219,DL,N303DQ,401,EWR,ATL,113,746,15,32
2013,1,28,1532,2,1845,-10,AA,N3JPAA,1039,JFK,FLL,162,1069,15,32
2013,1,28,1533,3,1731,-3,US,N741UW,1665,LGA,CLT,84,544,15,33
2013,1,28,1534,-1,1821,-29,AA,N3AVAA,763,LGA,DFW,208,1389,15,34
2013,1,28,1537,-3,1907,7,UA,N17105,161,JFK,LAX,352,2475,15,37
2013,1,28,1539,-1,1855,-14,DL,N341NW,2027,JFK,FLL,147,1069,15,39
2013,1,28,1542,-3,1921,11,AA,N335AA,133,JFK,LAX,341,2475,15,42
2013,1,28,1543,-2,1826,-24,DL,N370NW,2377,LGA,MCO,135,950,15,43
2013,1,28,1543,-2,1708,-36,UA,N17730,1710,LGA,CLE,72,419,15,43
2013,1,28,1546,-2,1835,5,DL,N3745B,95,JFK,ATL,160,760,15,46
2013,1,28,1548,48,1933,56,DL,N624AG,963,JFK,LAX,345,2475,15,48
2013,1,28,1550,-5,1835,-32,DL,N328NW,1695,LGA,TPA,143,1010,15,50
2013,1,28,1552,0,1855,-9,UA,N37252,1200,EWR,SAN,342,2425,15,52
2013,1,28,1553,-7,1937,47,DL,N385DN,1331,JFK,DEN,283,1626,15,53
2013,1,28,1553,98,1806,88,DL,N365NB,935,EWR,ATL,113,746,15,53
2013,1,28,1553,-2,1840,-6,UA,N77530,1550,EWR,LAS,330,2227,15,53
2013,1,28,1554,5,1657,-8,UA,N76526,1116,EWR,BOS,45,200,15,54
2013,1,28,1554,-6,1721,4,US,N756US,2181,LGA,DCA,44,214,15,54
2013,1,28,1554,-6,1708,-28,UA,N416UA,627,EWR,ORD,115,719,15,54
2013,1,28,1555,0,1826,9,DL,N361NB,1771,JFK,DTW,93,509,15,55
2013,1,28,1555,71,1847,45,UA,N828UA,595,EWR,AUS,215,1504,15,55
2013,1,28,1557,-3,1910,-5,AA,N3AGAA,565,JFK,DFW,209,1391,15,57
2013,1,28,1558,48,1836,35,UA,N575UA,315,EWR,MCO,135,937,15,58
2013,1,28,1600,0,1924,-9,DL,N971DL,161,JFK,MIA,155,1089,16,0
2013,1,28,1601,1,1851,-21,DL,N382DA,4,JFK,MCO,130,944,16,1
2013,1,28,1601,1,1833,-7,DL,N687DL,847,LGA,ATL,114,762,16,1
2013,1,28,1605,15,1951,26,DL,N685DA,1773,JFK,SLC,297,1990,16,5
2013,1,28,1608,8,1925,0,AA,N3BPAA,1467,LGA,MIA,153,1096,16,8
2013,1,28,1612,2,1800,0,AA,N4YNAA,341,LGA,ORD,121,733,16,12
2013,1,28,1614,-6,1841,-33,UA,N410UA,872,EWR,MCO,132,937,16,14
2013,1,28,1617,47,1807,42,AA,N512AA,2223,LGA,STL,148,888,16,17
2013,1,28,1621,-8,1922,-43,UA,N37255,1078,EWR,SAT,229,1569,16,21
2013,1,28,1622,-8,1838,0,DL,N366NW,2231,LGA,DTW,91,502,16,22
2013,1,28,1630,0,1906,-19,UA,N677UA,952,EWR,IAH,193,1400,16,30
2013,1,28,1633,-2,1806,-10,UA,N78438,1638,EWR,CLE,70,404,16,33
2013,1,28,1637,37,1801,49,US,N944UW,2134,LGA,BOS,47,184,16,37
2013,1,28,1640,50,2112,22,AA,N639AA,1635,JFK,SJU,188,1598,16,40
2013,1,28,1641,-4,1834,-26,DL,N344NB,1473,LGA,MEM,144,963,16,41
2013,1,28,1647,-3,1948,12,UA,N414UA,372,EWR,LAS,334,2227,16,47
2013,1,28,1650,-5,1951,-38,DL,N360NB,706,JFK,AUS,218,1521,16,50
2013,1,28,1650,-10,1816,3,US,N954UW,2136,LGA,BOS,49,184,16,50
2013,1,28,1652,2,1818,-2,AA,N3AAAA,1790,JFK,BOS,51,187,16,52
2013,1,28,1653,-7,1923,-20,DL,N696DL,1499,LGA,ATL,113,762,16,53
2013,1,28,1656,-4,2014,-35,DL,N727TW,31,JFK,SFO,359,2586,16,56
2013,1,28,1656,-4,2017,-19,DL,N709TW,127,JFK,LAX,346,2475,16,56
2013,1,28,1658,-2,2124,-40,DL,N3751B,329,JFK,SJU,184,1598,16,58
2013,1,28,1658,-2,1949,-6,AA,N3EVAA,257,JFK,LAS,325,2248,16,58
2013,1,28,1659,-6,1957,-18,UA,N62631,1259,LGA,IAH,207,1416,16,59
2013,1,28,1700,0,1813,-4,US,N745VJ,2183,LGA,DCA,46,214,17,0
2013,1,28,1701,-7,1959,-25,UA,N836UA,250,EWR,LAX,337,2454,17,1
2013,1,28,1702,-8,2026,-10,UA,N13110,1178,EWR,SFO,358,2565,17,2
2013,1,28,1702,2,1827,-12,UA,N806UA,689,LGA,ORD,119,733,17,2
2013,1,28,1703,58,2012,28,DL,N960DL,1508,JFK,RSW,154,1074,17,3
2013,1,28,1705,-10,1948,-31,DL,N917DE,1585,LGA,MCO,132,950,17,5
2013,1,28,1706,21,2016,11,AA,N327AA,181,JFK,LAX,336,2475,17,6
2013,1,28,1708,9,1830,8,UA,N493UA,531,EWR,BOS,53,200,17,8
2013,1,28,1712,-3,2014,-26,DL,N3757D,503,JFK,SAN,341,2446,17,12
2013,1,28,1715,-5,2027,-6,DL,N362NW,1779,LGA,FLL,165,1076,17,15
2013,1,28,1715,40,2106,65,US,N669AW,656,EWR,PHX,328,2133,17,15
2013,1,28,1716,91,1949,92,DL,N371NW,1942,EWR,ATL,115,746,17,16
2013,1,28,1717,62,1931,60,DL,N324US,1619,LGA,MSP,164,1020,17,17
2013,1,28,1718,-7,1952,-31,UA,N12114,1134,EWR,IAH,191,1400,17,18
2013,1,28,1720,10,1924,12,US,N555AY,894,LGA,CLT,90,544,17,20
2013,1,28,1721,1,1852,-23,AA,N3DDAA,1351,JFK,ORD,125,740,17,21
2013,1,28,1721,16,2008,-2,AA,N4YBAA,1905,EWR,DFW,202,1372,17,21
2013,1,28,1722,-3,1956,-21,UA,N41135,1109,EWR,MCO,129,937,17,22
2013,1,28,1723,4,2006,21,UA,N593UA,509,LGA,DEN,255,1620,17,23
2013,1,28,1726,-1,2037,-12,UA,N73278,1593,EWR,PDX,348,2434,17,26
2013,1,28,1726,-4,2002,-21,UA,N76288,1637,EWR,TPA,138,997,17,26
2013,1,28,1727,-2,2022,-27,AA,N390AA,543,JFK,MIA,154,1089,17,27
2013,1,28,1728,3,2046,-4,UA,N560UA,512,JFK,SFO,354,2586,17,28
